x,y,vx,vy,ang,angVel,t
4.168,5.046,0.0,0.0,3.031198770483229,0.0,0.0
4.7896874872060655,3.9845690780553795,2.037784635784416,-0.18868896417326475,3.0312019941117567,5.358415467571521e-05,0.7774610146230293
4.087712278890496,4.892152783487255,0.10400816669919033,1.4219492884263634,3.031207672974912,1.8886666523313333e-05,1.8570423938956382
5.363235697957271,4.81386547379241,0.5106843986487707,-1.987699958086155,3.0312398752958436,0.000168003662982365,2.716830225705144
4.737620771861034,3.99541683591733,2.0895247034813114,-0.2707599448881154,3.031298452155872,9.624641545883079e-05,3.641609928533179
5.366224919613355,4.851124565919091,0.9364529890571587,-1.8911418331079577,3.031242697041873,-0.0004602097776972235,4.582939509556228
4.763944927400538,3.9704806225732345,2.028942672946076,-0.23574278780254843,3.0308780513292692,-0.001837426153164034,5.520031063916822
5.354624839010423,4.787328700919998,0.45990638131336453,-1.9943990768421331,3.0299179945792383,-0.0037290451577722053,6.542010406296083
4.700047904122917,3.982644038052949,2.0656857684538146,-0.3905317281660374,3.0300145509033642,0.004807417375333615,7.45719256023855
5.361221428396495,4.720210080607282,0.5123051674926092,-2.3280802040869633,3.0351158980534936,0.026580483859368488,8.475025297486207
5.021288628444523,3.6235400128435575,3.1714443619551163,-0.7149096341660229,3.061286345736785,0.08541304175961084,9.20467408596635
8.267,4.122,0.0,0.0,3.4652780675407,0.0,10.38468074541424
